Customer_ID,Age,Gender,Marital_Status,Dependents,Education,Employment_Status,Annual_Income,Loan_Amount,Loan_Term,Credit_History,Property_Area,Existing_Loan,Debt_to_Income_Ratio,Late_Payments,Loan_Default
CUST1248,50,Male,Divorced,3,Graduate,Employed,1145829,589742,48,1.0,Urban,1,0.37,2,0
CUST1249,62,Female,Single,0,Not Graduate,Unemployed,1009281,87606,48,1.0,Semiurban,1,0.65,2,1
CUST1250,55,Male,Single,2,Not Graduate,Unemployed,1147682,494843,48,1.0,Semiurban,0,0.38,0,1
CUST1251,27,Male,Divorced,3,Graduate,Self-employed,937897,367113,60,1.0,Rural,1,0.27,1,0
CUST1252,36,Female,Married,2,Graduate,Employed,1499773,136465,72,1.0,Semiurban,1,0.61,1,1
CUST1253,46,Female,Widowed,2,Not Graduate,Employed,1374602,532929,36,1.0,Semiurban,0,0.7,1,1
CUST1254,22,Male,Married,1,Not Graduate,Unemployed,1430782,385823,72,1.0,Semiurban,1,0.49,0,1
CUST1255,21,Male,Widowed,1,Not Graduate,Unemployed,844686,139628,12,1.0,Urban,1,0.25,1,1
CUST1256,32,Male,Single,3,Graduate,Employed,1256740,430929,48,1.0,Urban,0,0.24,0,0
CUST1257,25,Male,Single,0,Not Graduate,Employed,737639,63635,24,1.0,Urban,0,0.13,0,0
CUST1258,57,Male,Single,0,Graduate,Employed,796364,63409,12,1.0,Urban,1,0.15,0,0
CUST1259,52,Male,Widowed,3,Not Graduate,Unemployed,1031594,229828,12,0.0,Urban,0,0.65,0,1
CUST1260,29,Female,Single,3,Graduate,Self-employed,947424,68541,48,1.0,Semiurban,0,0.16,0,0
CUST1261,61,Female,Single,0,Graduate,Self-employed,1337650,108022,24,N/A,Semiurban,0,0.39,1,0
CUST1262,55,Female,Single,2,Not Graduate,Unemployed,640844,119064,48,1.0,Urban,0,0.52,1,1
CUST1263,39,Male,Single,3,Graduate,Unemployed,371811,217399,48,1.0,Urban,1,0.61,0,1
CUST1264,36,Male,Married,2,Graduate,Unemployed,1278314,271126,24,1.0,Rural,0,0.2,0,1
CUST1265,23,Male,Single,3,Graduate,Employed,1497009,74946,12,1.0,Rural,0,0.36,2,0
CUST1266,40,Female,Single,3,Graduate,Unemployed,509065,179622,12,0.0,Semiurban,1,0.25,2,1
CUST1267,44,Female,Married,2,Graduate,Employed,295672,549658,72,1.0,Rural,0,0.25,1,0
CUST1268,53,Male,Married,2,Not Graduate,Self-employed,221485,415589,24,1.0,Semiurban,0,0.28,1,0
CUST1269,44,Male,Widowed,0,Not Graduate,Unemployed,1472349,427755,12,1.0,Rural,0,0.45,0,1
CUST1270,31,Female,Divorced,3,Graduate,Unemployed,768257,596063,60,1.0,Urban,1,0.11,1,1
CUST1271,28,Female,Single,1,Not Graduate,Employed,724381,270649,48,1.0,Urban,0,0.35,0,0
CUST1272,56,Female,Single,1,Graduate,Employed,228370,494861,60,1.0,Semiurban,0,0.21,1,0
CUST1273,58,Male,Single,3,Graduate,Employed,1492283,478963,60,1.0,Semiurban,0,0.68,2,1
CUST1274,60,Male,Widowed,3,Not Graduate,Self-employed,448706,556087,72,1.0,Semiurban,0,0.45,1,0
CUST1275,40,Male,Single,3,Graduate,Self-employed,1002904,459320,72,1.0,Semiurban,0,0.62,0,1
CUST1276,55,Female,Divorced,2,Graduate,Unemployed,967905,64927,72,0.0,Rural,0,0.22,1,1
CUST1277,45,Female,Married,1,Graduate,Unemployed,218934,185593,60,1.0,Urban,1,0.59,0,1
CUST1278,55,Male,Widowed,1,Not Graduate,Employed,943417,356230,36,1.0,Rural,0,0.35,0,0
CUST1279,45,Male,Married,1,Not Graduate,Self-employed,1025535,195352,36,0.0,Urban,1,0.21,0,1
CUST1280,49,Female,Single,3,Graduate,Unemployed,391157,113266,60,1.0,Urban,1,0.56,0,1
CUST1281,38,Male,Single,2,Graduate,Employed,1075137,211825,48,1.0,Rural,1,0.56,1,1
CUST1282,38,Female,Single,3,Graduate,Employed,872298,232600,60,1.0,Semiurban,1,0.7,0,1
CUST1283,22,Female,Divorced,0,Graduate,Self-employed,644802,556700,60,1.0,Rural,0,0.57,4,1
CUST1284,55,Male,Divorced,0,Graduate,Self-employed,895047,492821,72,1.0,Rural,0,0.19,1,0
CUST1285,36,Female,Widowed,1,Not Graduate,Unemployed,1188633,209149,72,1.0,Rural,0,0.29,2,1
CUST1286,61,Male,Married,3,Not Graduate,Unemployed,773642,299307,72,1.0,Urban,0,0.37,3,1
CUST1287,56,Female,Single,0,Not Graduate,Employed,960817,480561,36,1.0,Semiurban,0,0.18,0,0
CUST1288,53,Female,Single,0,Not Graduate,Employed,892670,463218,60,1.0,Urban,0,0.57,1,1
CUST1289,24,Male,Single,3,Graduate,Employed,773248,360584,48,0.0,Rural,1,0.42,2,1
CUST1290,53,Female,Single,2,Graduate,Unemployed,1047694,240588,48,1.0,Rural,0,0.67,3,1
CUST1291,34,Male,Divorced,3,Not Graduate,Self-employed,457091,171411,72,1.0,Urban,0,0.45,5,1
CUST1292,41,Male,Married,3,Not Graduate,Unemployed,868763,593979,72,1.0,Urban,1,0.41,3,1
CUST1293,40,Female,Married,2,Graduate,Self-employed,868425,593489,60,0.0,Semiurban,0,0.14,2,1
CUST1294,28,Male,Widowed,1,Not Graduate,Unemployed,421002,319565,48,1.0,Rural,1,0.19,0,1
CUST1295,27,Male,Divorced,1,Graduate,Unemployed,357873,502044,60,1.0,Urban,0,0.61,1,1
CUST1296,23,Male,Single,1,Graduate,Self-employed,1356758,500836,36,1.0,Urban,0,0.69,0,1
CUST1297,37,Male,Married,2,Graduate,Unemployed,492112,383268,60,1.0,Urban,1,0.35,2,1
CUST1298,53,Male,Married,0,Not Graduate,Unemployed,450714,294636,72,1.0,Urban,0,0.59,1,1
CUST1299,32,Male,Divorced,2,Not Graduate,Employed,1150159,289321,12,1.0,Rural,0,0.48,0,0
CUST1300,42,Female,Widowed,3,Not Graduate,Self-employed,1210127,95562,36,1.0,Semiurban,1,0.68,2,1
CUST1301,42,Male,Widowed,2,Not Graduate,Self-employed,918131,209306,48,N/A,Urban,0,0.24,0,0
CUST1302,50,Female,Single,0,Not Graduate,Employed,1243822,397466,48,1.0,Urban,0,0.43,2,0
CUST1303,58,Female,Widowed,0,Graduate,Self-employed,770272,283708,72,1.0,Semiurban,0,0.35,0,0
CUST1304,58,Male,Married,3,Not Graduate,Employed,866409,458545,72,1.0,Rural,0,0.43,1,0
CUST1305,28,Female,Widowed,1,Graduate,Self-employed,1058753,458914,36,1.0,Urban,1,0.26,1,0
CUST1306,47,Female,Single,0,Graduate,Self-employed,962662,271935,72,1.0,Semiurban,1,0.4,0,0
CUST1307,47,Male,Married,0,Graduate,Self-employed,846142,328692,12,1.0,Semiurban,1,0.47,1,0
CUST1308,54,Male,Widowed,0,Not Graduate,Self-employed,677210,305644,36,0.0,Rural,1,0.15,0,1
CUST1309,41,Male,Widowed,3,Not Graduate,Employed,290638,68340,72,1.0,Semiurban,1,0.55,1,1
CUST1310,50,Female,Divorced,0,Not Graduate,Employed,1007864,208937,24,1.0,Rural,0,0.52,2,1
CUST1311,53,Female,Single,1,Not Graduate,Self-employed,1314472,281144,12,1.0,Semiurban,0,0.63,0,1
CUST1312,48,Male,Widowed,3,Not Graduate,Unemployed,401207,252834,36,1.0,Urban,1,0.36,1,1
CUST1313,53,Male,Divorced,1,Not Graduate,Employed,636152,176658,24,1.0,Rural,1,0.14,2,0
CUST1314,25,Female,Married,0,Not Graduate,Self-employed,829323,310464,60,1.0,Semiurban,0,0.38,2,0
CUST1315,39,Female,Divorced,0,Not Graduate,Employed,693597,238044,12,1.0,Urban,1,0.18,0,0
CUST1316,24,Female,Divorced,1,Graduate,Unemployed,475894,337674,60,1.0,Semiurban,1,0.49,2,1
CUST1317,55,Female,Widowed,3,Not Graduate,Unemployed,381613,240408,24,0.0,Urban,0,0.13,0,1
CUST1318,37,Male,Widowed,3,Graduate,Unemployed,1252090,117186,48,1.0,Rural,0,0.32,0,1
CUST1319,64,Female,Widowed,1,Graduate,Self-employed,1087655,90653,48,1.0,Urban,1,0.15,0,0
CUST1320,48,Female,Divorced,0,Graduate,Self-employed,1215005,442647,72,0.0,Semiurban,1,0.1,0,1
CUST1321,50,Female,Married,2,Graduate,Unemployed,259207,307426,48,0.0,Urban,0,0.68,1,1
CUST1322,49,Female,Single,1,Not Graduate,Employed,216385,228104,60,1.0,Urban,1,0.7,3,1
CUST1323,26,Male,Divorced,1,Not Graduate,Employed,349389,400417,12,1.0,Rural,1,0.43,0,0
CUST1324,55,Male,Widowed,1,Graduate,Unemployed,1117897,306653,60,1.0,Urban,0,0.24,1,1
CUST1325,61,Female,Single,0,Graduate,Self-employed,1273457,462720,60,1.0,Urban,1,0.65,1,1
CUST1326,57,Female,Married,3,Graduate,Employed,1478481,267418,48,1.0,Semiurban,1,0.65,1,1
CUST1327,44,Male,Single,0,Not Graduate,Employed,258308,557914,60,0.0,Semiurban,1,0.61,1,1
CUST1328,49,Male,Widowed,1,Graduate,Employed,572659,393227,24,1.0,Rural,0,0.43,1,0
CUST1329,51,Female,Divorced,0,Graduate,Self-employed,1437662,321449,36,1.0,Rural,0,0.14,4,1
CUST1330,55,Female,Divorced,0,Not Graduate,Unemployed,453267,517565,36,1.0,Rural,0,0.15,2,1
CUST1331,53,Male,Widowed,1,Graduate,Self-employed,920790,378580,36,0.0,Semiurban,1,0.64,1,1
CUST1332,41,Male,Divorced,0,Not Graduate,Employed,1058463,315891,72,1.0,Urban,1,0.63,2,1
CUST1333,52,Male,Widowed,2,Not Graduate,Unemployed,1308172,226096,48,1.0,Rural,1,0.36,0,1
CUST1334,43,Male,Divorced,0,Graduate,Self-employed,1119217,335389,48,1.0,Semiurban,0,0.3,1,0
CUST1335,53,Male,Divorced,0,Graduate,Unemployed,744716,550038,36,1.0,Semiurban,1,0.49,5,1
CUST1336,23,Male,Divorced,3,Graduate,Employed,262160,508825,12,1.0,Rural,0,0.58,1,1
CUST1337,38,Female,Married,3,Not Graduate,Self-employed,450894,164938,72,1.0,Semiurban,1,0.54,0,1
CUST1338,45,Male,Married,1,Not Graduate,Unemployed,542873,249105,36,1.0,Urban,1,0.47,2,1
CUST1339,62,Male,Widowed,1,Not Graduate,Self-employed,260843,472793,60,1.0,Semiurban,0,0.24,3,1
CUST1340,51,Male,Married,3,Graduate,Employed,616219,502962,36,N/A,Semiurban,1,0.26,0,0
CUST1341,23,Male,Widowed,2,Graduate,Unemployed,635293,529764,36,N/A,Urban,1,0.53,0,1
CUST1342,60,Female,Single,0,Graduate,Employed,272981,189559,12,1.0,Rural,0,0.58,1,1
CUST1343,44,Female,Single,2,Graduate,Unemployed,927498,245921,48,1.0,Semiurban,1,0.17,1,1
CUST1344,52,Male,Married,2,Graduate,Employed,527717,304536,48,1.0,Urban,1,0.21,0,0
CUST1345,42,Female,Single,3,Graduate,Employed,963488,253125,60,N/A,Rural,1,0.51,1,1
CUST1346,43,Female,Single,1,Not Graduate,Self-employed,359941,310227,36,1.0,Urban,1,0.33,3,1
CUST1347,22,Female,Divorced,0,Not Graduate,Employed,433151,166322,24,1.0,Semiurban,0,0.44,1,0
CUST1348,47,Female,Divorced,1,Not Graduate,Self-employed,1209670,170717,60,1.0,Urban,1,0.47,1,0
CUST1349,62,Female,Widowed,2,Graduate,Employed,679221,233068,48,1.0,Rural,0,0.57,0,1
CUST1350,22,Female,Single,2,Not Graduate,Employed,1477483,456294,12,1.0,Rural,1,0.58,0,1
CUST1351,46,Male,Widowed,1,Not Graduate,Employed,1374859,578878,48,1.0,Rural,1,0.27,3,1
CUST1352,37,Male,Widowed,1,Not Graduate,Unemployed,487238,323054,48,1.0,Urban,1,0.42,1,1
CUST1353,60,Male,Single,3,Graduate,Self-employed,734843,213048,12,1.0,Urban,0,0.17,1,0
CUST1354,53,Male,Married,1,Graduate,Unemployed,270656,333718,36,1.0,Rural,1,0.61,0,1
CUST1355,29,Male,Single,1,Not Graduate,Self-employed,1114493,531468,36,0.0,Rural,1,0.61,1,1
CUST1356,63,Female,Divorced,3,Graduate,Employed,583576,83430,48,1.0,Rural,0,0.28,1,0
CUST1357,59,Male,Single,1,Graduate,Unemployed,597931,102239,60,1.0,Semiurban,0,0.2,0,1
CUST1358,49,Male,Married,2,Graduate,Self-employed,1349749,405420,24,1.0,Semiurban,1,0.14,0,0
CUST1359,62,Female,Widowed,1,Graduate,Employed,560002,452693,60,0.0,Semiurban,0,0.44,1,1
CUST1360,46,Female,Widowed,0,Not Graduate,Self-employed,301980,115696,72,1.0,Rural,0,0.15,0,0
CUST1361,55,Male,Divorced,2,Graduate,Self-employed,762746,225277,60,1.0,Semiurban,1,0.51,2,1
CUST1362,45,Female,Divorced,3,Not Graduate,Employed,1352698,505592,48,1.0,Rural,0,0.51,2,1
CUST1363,44,Female,Divorced,2,Not Graduate,Unemployed,822826,263009,48,0.0,Urban,1,0.47,1,1
CUST1364,33,Female,Widowed,3,Graduate,Employed,1120644,412981,24,1.0,Rural,0,0.63,0,1
CUST1365,27,Female,Divorced,0,Graduate,Unemployed,1240391,466110,24,1.0,Rural,0,0.33,1,1
CUST1366,56,Male,Single,0,Graduate,Self-employed,1244941,240991,24,1.0,Semiurban,1,0.64,2,1
CUST1367,40,Female,Widowed,2,Not Graduate,Self-employed,348455,554679,48,1.0,Urban,1,0.12,3,1
CUST1368,21,Male,Married,1,Not Graduate,Self-employed,699845,547074,48,1.0,Urban,1,0.17,2,0
CUST1369,28,Male,Widowed,2,Not Graduate,Unemployed,650615,161683,60,N/A,Urban,0,0.35,0,1
CUST1370,36,Female,Single,2,Not Graduate,Employed,549152,337773,48,1.0,Semiurban,1,0.46,1,0
CUST1371,34,Female,Single,0,Not Graduate,Unemployed,352935,590987,72,0.0,Semiurban,1,0.12,1,1
CUST1372,32,Female,Divorced,3,Not Graduate,Self-employed,1189130,154726,36,1.0,Semiurban,1,0.44,3,1
CUST1373,43,Male,Widowed,2,Not Graduate,Self-employed,997809,331243,36,0.0,Semiurban,0,0.28,1,1
CUST1374,35,Female,Widowed,1,Graduate,Employed,1069463,589910,24,1.0,Semiurban,1,0.63,0,1
CUST1375,48,Female,Widowed,0,Not Graduate,Unemployed,722377,469497,48,1.0,Rural,1,0.42,0,1
CUST1376,54,Female,Married,2,Not Graduate,Self-employed,1394518,351577,72,1.0,Urban,0,0.45,2,0
CUST1377,22,Female,Divorced,2,Not Graduate,Unemployed,519631,89875,36,1.0,Semiurban,1,0.67,2,1
CUST1378,52,Female,Single,1,Not Graduate,Unemployed,874660,262139,60,1.0,Urban,1,0.56,0,1
CUST1379,43,Male,Single,2,Graduate,Employed,791927,224311,12,1.0,Semiurban,1,0.36,1,0
CUST1380,42,Female,Divorced,2,Not Graduate,Employed,636196,419110,60,1.0,Rural,1,0.39,1,0
CUST1381,45,Female,Single,2,Not Graduate,Self-employed,1487552,405487,12,1.0,Urban,0,0.49,2,0
CUST1382,42,Female,Single,2,Graduate,Employed,1411698,339340,72,0.0,Semiurban,1,0.22,0,1
CUST1383,42,Male,Divorced,1,Graduate,Unemployed,858281,262601,60,1.0,Rural,1,0.15,1,1
CUST1384,62,Female,Single,2,Not Graduate,Employed,1178324,272566,36,0.0,Rural,1,0.29,1,1
CUST1385,26,Male,Widowed,2,Not Graduate,Unemployed,485282,89513,48,0.0,Urban,1,0.57,2,1
CUST1386,35,Male,Married,2,Not Graduate,Self-employed,412645,285010,12,1.0,Semiurban,1,0.25,0,0
CUST1387,63,Female,Divorced,0,Not Graduate,Unemployed,995460,291943,48,1.0,Rural,0,0.18,1,1
CUST1388,57,Female,Married,1,Not Graduate,Employed,458312,220100,72,1.0,Rural,1,0.23,0,0
CUST1389,53,Female,Single,0,Not Graduate,Employed,412194,392625,48,1.0,Rural,1,0.51,1,1
CUST1390,28,Male,Single,0,Graduate,Self-employed,991744,138915,36,1.0,Urban,1,0.47,0,0
CUST1391,64,Male,Widowed,1,Graduate,Employed,750261,88877,72,1.0,Urban,0,0.51,1,1
CUST1392,64,Male,Divorced,0,Not Graduate,Self-employed,1172809,598136,24,1.0,Semiurban,1,0.29,1,0
CUST1393,25,Male,Single,0,Not Graduate,Self-employed,1408621,456885,24,1.0,Semiurban,0,0.64,1,1
CUST1394,59,Male,Divorced,0,Not Graduate,Employed,984313,322019,12,1.0,Urban,1,0.37,1,0
CUST1395,24,Male,Divorced,1,Graduate,Unemployed,512100,392533,36,0.0,Urban,1,0.41,2,1
CUST1396,26,Female,Divorced,2,Not Graduate,Self-employed,561523,150091,48,1.0,Urban,0,0.67,0,1
CUST1397,52,Female,Divorced,3,Graduate,Unemployed,556450,66552,60,1.0,Rural,1,0.69,0,1
CUST1398,50,Male,Divorced,3,Graduate,Employed,817484,214354,60,1.0,Urban,1,0.5,4,1
CUST1399,55,Female,Married,1,Not Graduate,Unemployed,675135,217275,72,1.0,Semiurban,0,0.67,0,1
CUST1400,60,Female,Widowed,3,Graduate,Unemployed,733893,440826,12,1.0,Rural,1,0.42,2,1
CUST1401,36,Male,Divorced,1,Not Graduate,Unemployed,820473,283901,12,1.0,Urban,1,0.28,1,1
CUST1402,33,Male,Married,1,Graduate,Unemployed,1351332,126105,12,1.0,Semiurban,1,0.29,0,1
CUST1403,62,Female,Single,3,Not Graduate,Employed,1364927,123301,36,1.0,Urban,0,0.44,1,0
CUST1404,50,Male,Divorced,0,Not Graduate,Employed,953455,468144,60,1.0,Semiurban,0,0.46,0,0
CUST1405,39,Male,Single,2,Graduate,Unemployed,981215,492126,72,1.0,Rural,1,0.36,1,1
CUST1406,37,Female,Divorced,3,Graduate,Employed,965962,64679,36,1.0,Rural,1,0.63,0,1
CUST1407,39,Male,Married,3,Graduate,Employed,408976,149421,72,1.0,Semiurban,0,0.36,0,0
CUST1408,48,Female,Married,3,Not Graduate,Self-employed,382277,84173,36,1.0,Semiurban,1,0.26,1,0
CUST1409,46,Female,Married,3,Graduate,Employed,663069,360009,48,0.0,Rural,1,0.1,0,1
CUST1410,57,Female,Widowed,1,Graduate,Unemployed,1338473,88182,36,1.0,Rural,0,0.68,0,1
CUST1411,46,Female,Single,1,Not Graduate,Employed,752016,460277,36,1.0,Semiurban,0,0.59,0,1
CUST1412,43,Female,Widowed,2,Not Graduate,Employed,324826,508965,48,1.0,Semiurban,0,0.47,2,0
CUST1413,29,Male,Divorced,2,Graduate,Employed,257858,281042,24,0.0,Urban,1,0.6,2,1
CUST1414,32,Male,Single,3,Graduate,Employed,380161,243180,48,0.0,Urban,1,0.59,1,1
CUST1415,21,Male,Married,3,Graduate,Self-employed,951964,431086,12,1.0,Rural,0,0.66,0,1
CUST1416,21,Male,Single,3,Not Graduate,Unemployed,985968,568344,24,1.0,Rural,1,0.33,2,1
CUST1417,54,Female,Married,2,Not Graduate,Unemployed,939617,533349,60,1.0,Urban,1,0.43,0,1
CUST1418,52,Female,Widowed,3,Graduate,Employed,1146468,376994,72,1.0,Urban,1,0.16,0,0
CUST1419,45,Male,Widowed,0,Not Graduate,Employed,952425,438337,36,1.0,Rural,1,0.68,1,1
CUST1420,60,Female,Married,2,Graduate,Self-employed,539136,473817,24,1.0,Rural,0,0.69,1,1
CUST1421,21,Male,Married,0,Graduate,Employed,1085691,100324,60,1.0,Semiurban,1,0.57,1,1
CUST1422,36,Male,Divorced,3,Not Graduate,Self-employed,578329,559958,48,1.0,Semiurban,0,0.37,3,1
CUST1423,59,Male,Widowed,1,Graduate,Unemployed,1463097,489528,48,1.0,Rural,1,0.4,0,1
CUST1424,25,Female,Widowed,0,Graduate,Unemployed,448422,202130,12,0.0,Urban,0,0.36,1,1
CUST1425,42,Female,Divorced,2,Not Graduate,Self-employed,821965,349496,12,0.0,Semiurban,0,0.28,2,1
CUST1426,49,Female,Widowed,0,Graduate,Unemployed,685741,317165,24,1.0,Rural,1,0.42,2,1
CUST1427,23,Female,Married,2,Graduate,Employed,1238625,371275,72,1.0,Urban,0,0.13,0,0
CUST1428,32,Male,Single,3,Not Graduate,Employed,1199168,224022,36,0.0,Urban,1,0.7,0,1
CUST1429,46,Female,Single,0,Graduate,Self-employed,1428084,224492,48,1.0,Rural,1,0.35,2,0
CUST1430,36,Female,Widowed,1,Graduate,Unemployed,764501,576919,24,1.0,Semiurban,0,0.66,1,1
CUST1431,57,Female,Divorced,0,Not Graduate,Unemployed,990716,418544,24,1.0,Semiurban,0,0.53,1,1
CUST1432,42,Male,Married,1,Not Graduate,Self-employed,479729,97674,72,1.0,Rural,0,0.27,2,0
CUST1433,49,Male,Single,2,Not Graduate,Self-employed,1081563,442467,24,1.0,Urban,0,0.23,0,0
CUST1434,34,Female,Married,3,Graduate,Unemployed,469275,76844,12,1.0,Semiurban,1,0.7,1,1
CUST1435,48,Female,Widowed,3,Not Graduate,Self-employed,767670,121836,72,1.0,Rural,1,0.56,1,1
CUST1436,25,Female,Widowed,1,Graduate,Employed,1209237,527312,48,1.0,Semiurban,0,0.25,1,0
CUST1437,50,Female,Single,2,Not Graduate,Unemployed,1151031,320241,12,1.0,Rural,0,0.14,1,1
CUST1438,25,Male,Widowed,3,Graduate,Self-employed,1467141,571387,12,0.0,Semiurban,0,0.52,2,1
CUST1439,32,Female,Divorced,2,Graduate,Self-employed,1410584,571718,72,1.0,Semiurban,1,0.28,3,1
CUST1440,36,Female,Widowed,1,Not Graduate,Self-employed,287081,54258,72,1.0,Semiurban,0,0.23,1,0
CUST1441,46,Female,Widowed,1,Graduate,Unemployed,1302017,234343,24,1.0,Rural,1,0.54,0,1
CUST1442,46,Male,Widowed,0,Graduate,Employed,647814,384320,60,1.0,Rural,1,0.51,2,1
CUST1443,41,Male,Married,3,Not Graduate,Employed,736939,329405,60,1.0,Urban,0,0.39,1,0
CUST1444,59,Female,Married,3,Graduate,Unemployed,485151,431317,60,1.0,Semiurban,1,0.67,1,1
CUST1445,56,Female,Single,0,Graduate,Self-employed,952304,218899,24,0.0,Semiurban,1,0.51,1,1
CUST1446,53,Female,Single,1,Graduate,Unemployed,1455378,139084,36,N/A,Rural,1,0.64,4,1
CUST1447,50,Female,Single,1,Not Graduate,Unemployed,487179,143219,48,1.0,Semiurban,0,0.21,5,1
CUST1448,57,Female,Widowed,1,Not Graduate,Self-employed,1075784,593080,24,0.0,Rural,0,0.28,0,1
CUST1449,43,Male,Married,1,Not Graduate,Unemployed,681818,420613,24,1.0,Urban,1,0.16,2,1
CUST1450,30,Male,Divorced,2,Not Graduate,Employed,801037,365244,12,0.0,Semiurban,0,0.28,1,1
CUST1451,25,Male,Widowed,3,Not Graduate,Unemployed,576193,174118,60,N/A,Rural,1,0.68,0,1
CUST1452,56,Female,Widowed,3,Not Graduate,Self-employed,1074580,248942,72,1.0,Rural,0,0.68,0,1
CUST1453,54,Male,Widowed,1,Not Graduate,Unemployed,746499,443983,24,0.0,Semiurban,1,0.56,0,1
CUST1454,51,Male,Divorced,1,Not Graduate,Employed,1275442,440612,36,1.0,Urban,0,0.41,3,1
CUST1455,30,Male,Single,1,Graduate,Unemployed,1485588,79570,48,1.0,Rural,0,0.57,0,1
CUST1456,39,Female,Divorced,3,Graduate,Unemployed,1255920,245769,36,0.0,Semiurban,1,0.43,2,1
CUST1457,52,Female,Single,3,Graduate,Unemployed,1055169,258345,24,1.0,Urban,0,0.1,0,1
CUST1458,21,Male,Divorced,1,Graduate,Unemployed,532432,522124,24,1.0,Rural,1,0.4,2,1
CUST1459,25,Female,Married,2,Not Graduate,Self-employed,1356455,136126,12,1.0,Urban,0,0.46,0,0
CUST1460,24,Male,Widowed,0,Graduate,Employed,1166163,563852,36,0.0,Rural,0,0.26,0,1
CUST1461,36,Male,Widowed,0,Graduate,Employed,621501,417533,12,1.0,Semiurban,0,0.22,0,0
CUST1462,44,Male,Widowed,0,Graduate,Employed,895649,273766,72,1.0,Semiurban,0,0.26,4,1
CUST1463,36,Male,Single,3,Graduate,Unemployed,1205983,239933,36,1.0,Semiurban,1,0.47,1,1
CUST1464,22,Female,Divorced,3,Graduate,Employed,1278360,565102,60,N/A,Urban,1,0.19,2,0
CUST1465,48,Female,Married,0,Not Graduate,Self-employed,1292797,344403,72,1.0,Urban,1,0.53,1,1
CUST1466,52,Female,Divorced,0,Not Graduate,Unemployed,1253272,464666,60,0.0,Semiurban,1,0.35,2,1
CUST1467,47,Female,Widowed,2,Graduate,Unemployed,555675,387266,36,0.0,Rural,0,0.31,1,1
CUST1468,40,Male,Married,3,Graduate,Employed,234635,540726,12,1.0,Urban,0,0.58,0,1
CUST1469,44,Female,Married,3,Graduate,Unemployed,520687,251707,60,1.0,Urban,1,0.4,1,1
CUST1470,32,Male,Widowed,0,Graduate,Unemployed,936619,328531,24,1.0,Rural,1,0.33,0,1
CUST1471,55,Female,Divorced,2,Not Graduate,Employed,211817,72319,48,1.0,Rural,1,0.63,0,1
CUST1472,53,Female,Widowed,2,Graduate,Self-employed,720674,510108,12,1.0,Semiurban,1,0.32,0,0
CUST1473,53,Female,Divorced,0,Not Graduate,Self-employed,517402,474388,72,0.0,Urban,0,0.62,1,1
CUST1474,63,Male,Married,0,Graduate,Employed,1442230,254957,72,0.0,Rural,1,0.4,1,1
CUST1475,57,Male,Married,3,Not Graduate,Self-employed,322475,461200,36,1.0,Rural,0,0.22,0,0
CUST1476,32,Male,Widowed,0,Not Graduate,Self-employed,423378,208532,72,1.0,Semiurban,0,0.47,1,0
CUST1477,23,Male,Married,1,Not Graduate,Self-employed,789487,481690,48,1.0,Semiurban,0,0.27,0,0
CUST1478,21,Female,Single,2,Graduate,Unemployed,1051380,170247,48,1.0,Urban,0,0.19,0,1
CUST1479,53,Male,Married,0,Graduate,Unemployed,1306358,530209,24,1.0,Rural,0,0.15,0,1
CUST1480,60,Male,Single,1,Not Graduate,Unemployed,1329335,63549,72,0.0,Semiurban,0,0.25,0,1
CUST1481,30,Female,Married,2,Graduate,Self-employed,404635,59821,12,1.0,Urban,0,0.54,0,1
CUST1482,63,Female,Widowed,1,Graduate,Unemployed,216291,85564,48,1.0,Semiurban,1,0.6,1,1
CUST1483,64,Male,Widowed,1,Not Graduate,Self-employed,1095377,57282,12,1.0,Urban,1,0.62,0,1
CUST1484,49,Female,Single,0,Graduate,Employed,422047,462405,24,1.0,Rural,0,0.26,1,0
CUST1485,33,Male,Widowed,2,Not Graduate,Self-employed,811345,422110,36,1.0,Semiurban,1,0.5,1,0
CUST1486,32,Female,Married,1,Graduate,Unemployed,1073586,255855,48,1.0,Urban,0,0.24,2,1
CUST1487,51,Male,Married,3,Graduate,Self-employed,1343111,60771,48,0.0,Urban,1,0.47,1,1
CUST1488,22,Male,Widowed,2,Not Graduate,Unemployed,626208,373636,48,1.0,Rural,1,0.63,2,1
CUST1489,55,Male,Married,3,Not Graduate,Unemployed,700269,270354,72,1.0,Semiurban,1,0.12,1,1
CUST1490,43,Male,Divorced,0,Not Graduate,Employed,632566,62236,12,1.0,Urban,1,0.69,1,1
CUST1491,37,Male,Divorced,3,Not Graduate,Employed,988005,348065,48,N/A,Urban,1,0.6,1,1
CUST1492,46,Female,Married,2,Graduate,Unemployed,984077,336720,12,1.0,Urban,1,0.56,1,1
CUST1493,28,Male,Widowed,1,Graduate,Self-employed,208577,181238,72,0.0,Urban,1,0.51,2,1
CUST1494,49,Male,Single,1,Graduate,Employed,754236,195724,60,0.0,Semiurban,1,0.56,2,1
CUST1495,46,Male,Widowed,2,Not Graduate,Employed,960427,462854,60,1.0,Semiurban,0,0.7,0,1
CUST1496,30,Male,Single,1,Graduate,Unemployed,277700,589521,12,0.0,Urban,0,0.56,1,1
CUST1497,46,Male,Widowed,3,Graduate,Self-employed,467361,314029,72,1.0,Semiurban,0,0.31,0,0
